USERID,ORDERDATE,ORDERID,AMOUNTINFO
141359,2016-03-03,3985125462,6.8
99996,2016-03-03,4201638584,6.8
95403,2016-03-03,4184681572,6.8
144994,2016-03-03,4104053295,6.3
100977,2016-03-03,4141743487,6.3
103777,2016-03-03,4034051340,6.3
57918,2016-03-03,4145629320,6.3
157173,2016-03-03,4098087931,6
110346,2016-03-03,4085089262,5.9
128522,2016-03-03,3977120729,3.9
71265,2016-03-03,4124044618,2.9
66975,2016-03-03,3884441948,0.5
79617,2016-03-03,4202366390,0.5
132943,2016-03-03,4186240196,0.5
52768,2016-03-03,4195354427,0.5
154956,2016-03-04,4192576485,7889
69778,2016-03-04,3830985708,6899
164597,2016-03-04,4193484165,5288
81143,2016-03-04,4084058743,5199
84059,2016-03-04,4185104017,4999
112816,2016-03-04,3976715765,4799
92865,2016-03-04,4191650588,4599
76753,2016-03-04,4195959962,4586
53271,2016-03-04,4200423461,4548
61426,2016-03-04,4197407146,4499
150046,2016-03-04,4168593860,4298
165050,2016-03-04,4195727571,3999
88104,2016-03-04,4202117007,3999
125196,2016-03-04,4202577688,3888
163616,2016-03-04,4190196666,3799
105042,2016-03-04,4198883761,3799
60953,2016-03-04,4192036063,3799
81469,2016-03-04,4197985490,3799
70128,2016-03-04,4197156201,3599
78494,2016-03-04,4197560687,3599
156807,2016-03-04,4198485412,3499
105663,2016-03-04,4190079463,3499
87709,2016-03-04,3749596331,3480
158366,2016-03-04,4201948749,3399
140384,2016-03-04,4193788399,3349
154575,2016-03-04,4193589128,3344
137843,2016-03-04,3580458144,3299
148484,2016-03-04,4202209482,3139
151201,2016-03-04,4195905659,3099
92604,2016-03-04,4195841520,3099
52372,2016-03-04,3550704423,2999
89019,2016-03-04,4200790277,2899
157343,2016-03-04,4177282841,2799
147108,2016-03-04,4202899042,2688
62471,2016-03-04,4199609761,2586
142634,2016-03-04,4193794203,2586
103553,2016-03-04,4190531547,2499
96159,2016-03-04,4199065160,2488
146007,2016-03-04,4197180465,2366
158053,2016-03-04,4190884402,2344
124870,2016-03-04,4200771059,2250
160402,2016-03-04,4199239293,2244
55873,2016-03-04,4192229041,2199
158122,2016-03-04,4196521265,2099
87625,2016-03-04,4190763153,2099
161286,2016-03-04,4201781639,2090
145997,2016-03-04,4193766099,1999
88749,2016-03-04,4195906873,1768
106844,2016-03-04,3937293736,1688
64839,2016-03-04,4188458695,1599
138925,2016-03-04,4201633347,1588
97464,2016-03-04,4196194586,1449
74939,2016-03-04,4195906402,1449
163708,2016-03-04,4199930683,1299
77466,2016-03-04,4081726878,1299
143835,2016-03-04,4194262384,1299
154175,2016-03-04,4196846635,1299
58653,2016-03-04,4151920768,1280
138312,2016-03-04,4202195725,1259
54079,2016-03-04,4202877070,1259
117028,2016-03-04,4192795311,1198
106924,2016-03-04,4199411312,1198
83912,2016-03-04,4203117700,999
120778,2016-03-04,4201639780,939
86378,2016-03-04,4190575829,799
106000,2016-03-04,4196017927,799
111765,2016-03-04,4190630066,790
73189,2016-03-04,4193124435,699
69704,2016-03-04,4190526889,558
56350,2016-03-04,4175412736,450
144327,2016-03-04,4199716807,399
61354,2016-03-04,4200554850,399
67387,2016-03-04,4195667823,399
59403,2016-03-04,4198180141,399
60999,2016-03-04,4202381585,299
134349,2016-03-04,4152871303,299
91018,2016-03-04,4195734651,299
83080,2016-03-04,4200854243,295
104119,2016-03-04,3868924517,279
157330,2016-03-04,4198875211,269
134807,2016-03-04,4199989908,258
57987,2016-03-04,4181812802,249
64597,2016-03-04,4131488191,218
148251,2016-03-04,3522642101,209
99336,2016-03-04,3909368658,208
81714,2016-03-04,4199373522,199
149200,2016-03-04,4174097403,199
161078,2016-03-04,4133859379,199
135949,2016-03-04,4195879965,189
142480,2016-03-04,4197979198,179
163657,2016-03-04,4202912953,179
132683,2016-03-04,4191477698,163
123638,2016-03-04,4200614820,158
128199,2016-03-04,4130626498,154
148448,2016-03-04,3777134178,139
106684,2016-03-04,4198556564,129
120371,2016-03-04,4192993084,128
92035,2016-03-04,4201871238,99.9
101564,2016-03-04,4166799932,99
136217,2016-03-04,4196657845,99
96110,2016-03-04,4199367524,99
89935,2016-03-04,4199895574,99
115545,2016-03-04,4201736171,99
143875,2016-03-04,3795436809,99
60688,2016-03-04,3534487382,99
119416,2016-03-04,4196698716,99
107519,2016-03-04,4100377858,99
81085,2016-03-04,3900557179,88
118793,2016-03-04,4192490057,88
100199,2016-03-04,4173228458,79
94507,2016-03-04,4163046841,79
120185,2016-03-04,4190546328,79
146372,2016-03-04,4181176666,78
86660,2016-03-04,4203206444,74.8
59134,2016-03-04,4178871705,69
51324,2016-03-04,4195625689,69
79724,2016-03-04,4186226496,69
67764,2016-03-04,4151233244,69
144990,2016-03-04,3859314389,68
135120,2016-03-04,4196874443,66
160819,2016-03-04,4198277216,66
89454,2016-03-04,4193789105,65
86401,2016-03-04,4180629890,65
94341,2016-03-04,4183883200,62
115570,2016-03-04,4193805238,59
122997,2016-03-04,4189761071,59
133451,2016-03-04,3950758834,59
111968,2016-03-04,4194252171,59
72686,2016-03-04,4195342411,59
100451,2016-03-04,4192191258,59
144862,2016-03-04,4192815949,59
89331,2016-03-04,4191715352,59
128037,2016-03-04,4196975674,59
101897,2016-03-04,4136096741,59
129708,2016-03-04,4192020109,59
122568,2016-03-04,4192812512,59
134295,2016-03-04,4191907708,59
56202,2016-03-04,3990886368,59
124558,2016-03-04,3981772360,59
154834,2016-03-04,4141748537,59
64051,2016-03-04,4185736936,59
143948,2016-03-04,4192871070,59
53284,2016-03-04,4190269466,56
126801,2016-03-04,4123325404,54
158952,2016-03-04,4198814929,51
161086,2016-03-04,4050916482,49
161396,2016-03-04,4190949050,49
111978,2016-03-04,4194266820,49
72624,2016-03-04,4191185137,48
100602,2016-03-04,4110416508,46.9
136008,2016-03-04,4097287618,46.9
128806,2016-03-04,4180185778,44.9
128384,2016-03-04,4100584189,39
149100,2016-03-04,3789806439,39
113268,2016-03-04,4202491199,39
97374,2016-03-04,4197786555,39
149583,2016-03-04,4193363847,39
75836,2016-03-04,3976540736,39
104233,2016-03-04,4130495841,35
115076,2016-03-04,4180339973,32
124003,2016-03-04,4192692863,29.9
93156,2016-03-04,4200110693,29
74150,2016-03-04,4193829360,29
156769,2016-03-04,4002915968,29
110552,2016-03-04,4191413592,29
151083,2016-03-04,4197928488,27.9
126778,2016-03-04,4195414457,23.9
82823,2016-03-04,4137749282,21.9
115225,2016-03-04,4193862468,21.9
154129,2016-03-04,4162718190,21.9
66318,2016-03-04,4107175267,21.9
84064,2016-03-04,4173905069,21
146016,2016-03-04,4197717468,19.9
84130,2016-03-04,4196072145,19.9
121146,2016-03-04,4193318532,19.9
98634,2016-03-04,4193583321,19.9
75657,2016-03-04,4196436047,19.9
109865,2016-03-04,4107319788,19
79896,2016-03-04,4194715138,18.8
85920,2016-03-04,4199206691,18
91198,2016-03-04,4201416824,17.9
100690,2016-03-04,4084303682,16.6
67468,2016-03-04,4125241693,15.5
73266,2016-03-04,4110884319,15
159005,2016-03-04,4108185711,15
115291,2016-03-04,4202677989,15
58381,2016-03-04,4125241737,14.9
96393,2016-03-04,4190298115,13.9
56067,2016-03-04,4107031689,13.9
58315,2016-03-04,4017514323,13.5
63086,2016-03-04,4201604931,12.9
128703,2016-03-04,4197971152,11.9
140913,2016-03-04,4138863209,11.9
115171,2016-03-04,4108483456,11.9
138494,2016-03-04,4126407608,11.9
163967,2016-03-04,4115806881,11.2
145045,2016-03-04,4096987966,11
99350,2016-03-04,4018197212,10.9
64264,2016-03-04,4029078475,10.9
91703,2016-03-04,4097381188,10.9
97278,2016-03-04,4098233823,10.9
150809,2016-03-04,4193446586,10
111806,2016-03-04,4193707072,9.9
155267,2016-03-04,4084303617,9.9
68569,2016-03-04,4117462245,9.9
77412,2016-03-04,4107282946,9.9
146684,2016-03-04,4197514586,9.9
154203,2016-03-04,4084119824,9.9
131994,2016-03-04,4111244548,9.9
146071,2016-03-04,4109377751,9.9
85255,2016-03-04,4104244003,9.9
136274,2016-03-04,4175087055,9.9
156909,2016-03-04,4119892065,9.9
141412,2016-03-04,4100380482,9.9
149972,2016-03-04,4119472943,9.9
93123,2016-03-04,4139762576,9.9
84816,2016-03-04,4160825101,9.9
55008,2016-03-04,4107128962,9.8
97261,2016-03-04,4097371689,9
84186,2016-03-04,4198979089,9
159390,2016-03-04,4117254532,8.9
71311,2016-03-04,4108185787,8.9
127261,2016-03-04,3993968717,8.6
95986,2016-03-04,4180560147,8.6
134055,2016-03-04,4109082770,8.6
124303,2016-03-04,4115139629,7.8
57892,2016-03-04,4122716455,6.8
130686,2016-03-04,4109696438,6.8
123755,2016-03-04,4020796626,6.8
53695,2016-03-04,4013419555,6.3
149210,2016-03-04,4191913244,3.9
60003,2016-03-04,4109082152,3.9
119119,2016-03-04,4200096856,0.5
158509,2016-03-04,4199923745,0.5
154774,2016-03-04,4163851744,0.5
155393,2016-03-04,4199870749,0.5
139446,2016-03-04,4198277124,0.5
135855,2016-03-04,4197081577,0.5
121994,2016-03-04,4200760325,0.5
85374,2016-03-04,3852098336,0.5
80019,2016-03-05,4197293885,8999
104834,2016-03-05,4192411538,8599
51454,2016-03-05,4196516222,6200
97286,2016-03-05,4191512612,5399
148319,2016-03-05,4171163163,5299
67728,2016-03-05,4195350290,5288
164992,2016-03-05,4170490310,4899
102248,2016-03-05,4194823775,4280
61687,2016-03-05,4195523930,3999
113959,2016-03-05,4195688092,3999
55799,2016-03-05,4202444715,3999
140452,2016-03-05,4202355072,3789
54430,2016-03-05,3748696430,3599
57711,2016-03-05,4181459869,3599
159819,2016-03-05,4190218417,3499
95237,2016-03-05,4187823922,3444
85872,2016-03-05,4199693699,3399
144210,2016-03-05,4146707311,3288
132724,2016-03-05,4136034406,3099
150900,2016-03-05,4195566278,2999
86769,2016-03-05,3949930443,2999
53973,2016-03-05,4183966514,2888
140667,2016-03-05,4196027863,2799
78069,2016-03-05,4178801796,2699
64677,2016-03-05,4099363605,2599
85684,2016-03-05,4192271290,2586
76443,2016-03-05,4190467164,2499
100333,2016-03-05,4182355228,2499
116690,2016-03-05,4200291617,2488
52072,2016-03-05,4194555182,2365
80795,2016-03-05,4201894446,2299
95053,2016-03-05,3958931382,2286
139417,2016-03-05,3896738389,2286
63665,2016-03-05,4194589897,2199
140638,2016-03-05,4197867351,2199
141944,2016-03-05,4175992569,1999
96296,2016-03-05,4200763623,1999
75924,2016-03-05,4179152955,1990
144473,2016-03-05,4194915114,1899
92508,2016-03-05,4192236373,1899
67162,2016-03-05,3925344082,1888
107785,2016-03-05,4200330252,1673
104577,2016-03-05,3210391488,1499
57443,2016-03-05,4193690104,1399
68896,2016-03-05,4193652340,1339
112948,2016-03-05,4185287105,1268
91966,2016-03-05,4193283742,1129
62336,2016-03-05,4194954276,999
109068,2016-03-05,4192044363,999
90960,2016-03-05,4201859419,989
97849,2016-03-05,4202250492,989
104937,2016-03-05,3988278822,889
115451,2016-03-05,4195990504,866
112274,2016-03-05,4198027957,799
127494,2016-03-05,4197588539,790
52259,2016-03-05,4194217868,789
74544,2016-03-05,4199274348,568
136941,2016-03-05,4199667723,499
104185,2016-03-05,3616587527,498
100250,2016-03-05,4192351972,439
150874,2016-03-05,3894462960,439
61318,2016-03-05,4196108253,439
70364,2016-03-05,4196022582,399
164635,2016-03-05,4173298290,399
86769,2016-03-05,4104669005,399
154535,2016-03-05,4201461691,359
151164,2016-03-05,4201998981,339
73312,2016-03-05,4195451867,299
68156,2016-03-05,4191169258,299
120160,2016-03-05,3853670023,289
133337,2016-03-05,4203115531,199
74391,2016-03-05,4202277032,199
152630,2016-03-05,3525363309,198
91746,2016-03-05,4193993664,179
53867,2016-03-05,4193008055,178
56362,2016-03-05,4198610854,169
121197,2016-03-05,4192251570,151
70696,2016-03-05,4191401493,149
84460,2016-03-05,4195481502,148
78179,2016-03-05,4110915867,135
110504,2016-03-05,4193427962,129
68859,2016-03-05,4098989253,128
58428,2016-03-05,4195356322,118
148250,2016-03-05,4147737396,109
115097,2016-03-05,4199942494,103
135709,2016-03-05,4200286772,99.9
94657,2016-03-05,4197596157,99
100093,2016-03-05,4192326951,99
150412,2016-03-05,4201064524,99
113195,2016-03-05,3855293545,98
161521,2016-03-05,4198179201,89.9
82977,2016-03-05,4197692681,89
88883,2016-03-05,4197181345,89
155198,2016-03-05,4194118874,88
131281,2016-03-05,4194752929,88
109102,2016-03-05,4191372302,86
128052,2016-03-05,4197958101,79
147699,2016-03-05,4184129637,79
130707,2016-03-05,4192594448,79
162869,2016-03-05,4200404862,79
85571,2016-03-05,4195774424,78
134626,2016-03-05,4200134556,69.9
121523,2016-03-05,4199390536,69
80842,2016-03-05,4074848862,69
79497,2016-03-05,4195259167,69
56703,2016-03-05,4010287654,69
131257,2016-03-05,4196607692,69
59321,2016-03-05,4171644734,69
57309,2016-03-05,4195841524,69
63623,2016-03-05,4197255395,69
146731,2016-03-05,4202186881,68
81182,2016-03-05,4193646541,59
161203,2016-03-05,4196029705,59
131666,2016-03-05,4140327936,59
153160,2016-03-05,4108681633,59
133096,2016-03-05,4188619174,59
78912,2016-03-05,4105767703,58
81177,2016-03-05,4097384164,55
75549,2016-03-05,3533877251,55
59428,2016-03-05,4167490808,54
93709,2016-03-05,4177673491,49
163042,2016-03-05,4000872988,49
164825,2016-03-05,4191440074,49
134417,2016-03-05,4199266800,49
98398,2016-03-05,4202433297,49
67188,2016-03-05,4177818010,48
124213,2016-03-05,4197862939,44.9
118499,2016-03-05,3990345540,44.9
56017,2016-03-05,4199631741,44.9
131395,2016-03-05,4178286001,44.9
71263,2016-03-05,4199059057,39.9
144383,2016-03-05,4194640150,39.9
126148,2016-03-05,3925239358,39
147428,2016-03-05,4194234868,39
76276,2016-03-05,4202770158,39
77022,2016-03-05,3939539398,35.9
118358,2016-03-05,4191688561,29
108374,2016-03-05,4191911159,29
75445,2016-03-05,4165079851,29
68080,2016-03-05,4192051255,29
152151,2016-03-05,4191283440,26.9
80142,2016-03-05,4198169182,26.9
84857,2016-03-05,3764639465,26.9
101584,2016-03-05,4185626125,25.5
107489,2016-03-05,4117126258,25
78722,2016-03-05,4171389888,23.9
162823,2016-03-05,3980118471,23.9
140567,2016-03-05,4193376034,19.9
59450,2016-03-05,4191354420,19.9
130082,2016-03-05,4192083467,19.9
59093,2016-03-05,4192184183,19.9
69416,2016-03-05,4119051531,19.9
123243,2016-03-05,4191381008,19.9
80942,2016-03-05,4191246901,19.9
131650,2016-03-05,4198770658,19.9
159982,2016-03-05,4198097374,19
82342,2016-03-05,4192042334,19
161745,2016-03-05,4107285652,18.9
106704,2016-03-05,4194229496,18.5
144879,2016-03-05,4148226901,15.6
126996,2016-03-05,4196187183,14.8
127368,2016-03-05,4165394197,14.8
141215,2016-03-05,4100670279,14
97566,2016-03-05,4174113509,13.9
118789,2016-03-05,3983319957,13.9
110761,2016-03-05,4024968681,13.8
127648,2016-03-05,4023723545,12.5
135485,2016-03-05,4109568018,12.5
66734,2016-03-05,3980166566,12
89198,2016-03-05,4194238864,12
88684,2016-03-05,3765883122,11.9
77055,2016-03-05,4107636750,11.9
94657,2016-03-05,4110209225,11.9
71864,2016-03-05,4116100385,11.9
106779,2016-03-05,4114749819,11.9
56970,2016-03-05,4107858712,11.9
116972,2016-03-05,4115833385,11.9
133673,2016-03-05,4202016787,11.9
85555,2016-03-05,4097462576,11.2
76975,2016-03-05,4115776905,11
53921,2016-03-05,4101150965,11
64542,2016-03-05,4099585667,11
144882,2016-03-05,4127611634,10.9
75639,2016-03-05,4010003085,10.9
144134,2016-03-05,4192198942,10.9
53357,2016-03-05,4117019885,10.9
84059,2016-03-05,4110731159,10.9
101384,2016-03-05,4118329516,10.9
70217,2016-03-05,4105527191,9.9
159968,2016-03-05,4190235758,9.9
52988,2016-03-05,4194205464,9.9
51727,2016-03-05,4126407786,9.9
58173,2016-03-05,4099581008,9.9
148234,2016-03-05,4077857034,9.9
91553,2016-03-05,4181600474,9.9
116435,2016-03-05,3982343539,9.9
126844,2016-03-05,4107009470,9.9
83613,2016-03-05,4117551741,9.9
143797,2016-03-05,4178003541,9.9
129750,2016-03-05,4180140668,9.9
158910,2016-03-05,4195546881,9.9
100359,2016-03-05,4193865039,9.9
112624,2016-03-05,4049602976,9.9
117219,2016-03-05,4028564214,9.8
130296,2016-03-05,3784411228,9
124725,2016-03-05,4190896109,9
105980,2016-03-05,4193878423,9
54200,2016-03-05,4083361670,8.9
62990,2016-03-05,4107043997,8.9
105563,2016-03-05,4109031953,8.9
119894,2016-03-05,4108961944,8.9
117663,2016-03-05,4107785978,8.8
81377,2016-03-05,4104052929,8
93467,2016-03-05,4098216029,7.8
110182,2016-03-05,4103876966,6.9
53668,2016-03-05,4176882788,6.9
85150,2016-03-05,4200035324,6.8
144135,2016-03-05,4187782752,6.8
104850,2016-03-05,4171525859,6.3
122930,2016-03-05,4140752102,6.3
61536,2016-03-05,4072362717,6.3
81097,2016-03-05,4117016086,6.3
144412,2016-03-05,4104433392,6.3
59021,2016-03-05,4100116275,6.3
112191,2016-03-05,4036795681,6
95273,2016-03-05,4176620963,2.9
136503,2016-03-05,4202508647,0.5
104496,2016-03-05,4193694161,0.5
156951,2016-03-06,3834404775,9399
138348,2016-03-06,4202764458,5999
155269,2016-03-06,4200641326,5299
118123,2016-03-06,4109060039,4899
148619,2016-03-06,3899290557,4899
152354,2016-03-06,3128072144,4599
160102,2016-03-06,4196747178,4586
62793,2016-03-06,4194823715,4280
55458,2016-03-06,4195528345,3999
116338,2016-03-06,4197088907,3998
64048,2016-03-06,4150249514,3799
161149,2016-03-06,4190925679,3599
116172,2016-03-06,4187824544,3444
84928,2016-03-06,4197661036,3444
77067,2016-03-06,4201900518,3344
82723,2016-03-06,4193803102,2999
96096,2016-03-06,4203270942,2999
58512,2016-03-06,4190068171,2899
117030,2016-03-06,4192561492,2699
52517,2016-03-06,4200823706,2586
63536,2016-03-06,4193409101,2499
71613,2016-03-06,4195840121,2499
163653,2016-03-06,4195607307,2438
110815,2016-03-06,3946587593,2366
130099,2016-03-06,4155713852,2298
87209,2016-03-06,4198394486,2199
64938,2016-03-06,4199883023,1899
147860,2016-03-06,4199411583,1899
163531,2016-03-06,4191816947,1599
112845,2016-03-06,4117595846,1528
82441,2016-03-06,4202024296,1499
104390,2016-03-06,4193761492,1449
53381,2016-03-06,3774483432,1399
122367,2016-03-06,4108755748,1399
59027,2016-03-06,4193816213,1378
95721,2016-03-06,4193972953,1299
108668,2016-03-06,4196016564,1028
98970,2016-03-06,4202957164,989
99549,2016-03-06,4157204936,929
153230,2016-03-06,4196200194,889
98498,2016-03-06,4192488299,866
155943,2016-03-06,4190611923,850
64939,2016-03-06,4182355193,849
142641,2016-03-06,4194283707,799
138073,2016-03-06,4126203563,769
56309,2016-03-06,4202760084,599
108735,2016-03-06,4196087280,599
151033,2016-03-06,3970678760,559
142794,2016-03-06,4195372687,498
159185,2016-03-06,4151970223,488
55330,2016-03-06,4185197907,466
96908,2016-03-06,4187687383,449
78575,2016-03-06,4195307135,399
66432,2016-03-06,4035512571,399
74933,2016-03-06,4170929724,394
148038,2016-03-06,4189956223,368
144229,2016-03-06,3981608599,366
144583,2016-03-06,4183772482,349
115417,2016-03-06,4202400455,319
62947,2016-03-06,4200002712,318
141357,2016-03-06,3945248764,318
155177,2016-03-06,4154368422,299
110664,2016-03-06,4197509568,299
123644,2016-03-06,4160434530,298
51258,2016-03-06,4191534954,295
131607,2016-03-06,4137317198,249
150970,2016-03-06,4168825497,199
92645,2016-03-06,4200654514,198
146887,2016-03-06,4196189409,188
79985,2016-03-06,4106998042,179
120201,2016-03-06,4197322667,179
103222,2016-03-06,4197175701,169
94715,2016-03-06,4194269730,159
141953,2016-03-06,4190722153,158
